,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
1119,2016-04-23,51.99,192.10,33.27,34.04,35.56,55.96,25.45,32.78,26.83,62.66,128.96,117.39,16.22,12.71,36.42,37.54,26.28,46.65,34.45,56.46,33.38,23.48,67.58,116.33,9.82,112.80,9.25,23.16,10.87,13.39,14.24,10.73,10.72
1120,2016-04-22,51.74,191.33,33.14,33.80,35.35,55.47,25.19,32.61,26.86,63.02,128.65,115.97,16.21,12.73,36.49,37.38,26.22,46.28,34.32,56.50,33.15,23.38,67.78,115.14,9.84,112.64,9.27,23.16,10.87,13.38,14.23,10.72,10.72
1121,2016-04-21,51.41,190.10,32.91,33.64,35.16,55.04,24.98,32.39,26.71,62.78,127.26,114.64,16.19,12.70,36.50,37.30,26.24,45.98,34.16,56.13,33.45,23.28,67.18,116.58,10.08,112.69,9.33,23.25,10.90,13.46,14.25,10.72,10.73
1122,2016-04-20,51.84,191.40,33.03,34.01,35.47,55.87,25.33,32.60,26.76,63.17,127.78,114.24,16.27,12.72,36.69,37.48,26.75,46.65,34.63,56.22,33.53,23.63,68.08,112.11,9.92,113.80,9.30,23.30,10.91,13.48,14.23,10.71,10.73
1123,2016-04-19,52.04,191.88,33.15,34.09,35.51,56.50,25.59,32.67,26.69,62.47,127.19,122.66,16.43,12.81,36.97,38.06,27.08,47.16,35.23,56.41,33.87,24.15,70.59,115.16,10.34,114.44,9.31,23.29,10.89,13.47,14.22,10.71,10.73
1124,2016-04-18,51.89,191.30,33.07,34.03,35.49,56.39,25.56,32.60,26.42,62.19,126.31,124.22,16.37,12.76,36.90,37.98,26.92,46.87,34.90,56.18,33.90,23.89,70.53,115.38,10.36,114.06,9.29,23.26,10.88,13.47,14.21,10.72,10.73
1125,2016-04-17,51.93,191.50,33.11,34.08,35.52,56.39,25.54,32.64,26.38,62.10,126.22,126.26,16.35,12.74,36.82,37.88,27.00,47.21,34.83,56.42,33.62,24.09,70.85,115.11,10.32,114.03,9.26,23.20,10.86,13.45,14.21,10.71,10.72
1126,2016-04-16,51.73,190.95,33.09,33.93,35.37,55.90,25.34,32.59,26.31,62.17,125.33,127.17,16.30,12.68,36.69,37.79,26.94,47.65,35.22,56.19,33.14,24.25,71.69,115.39,10.38,114.01,9.24,23.17,10.86,13.44,14.21,10.72,10.72
1127,2016-04-15,51.47,189.93,32.93,33.74,35.18,55.71,25.28,32.36,26.14,61.88,124.82,125.61,16.14,12.57,36.32,37.56,26.46,46.71,34.83,55.60,32.94,23.99,68.68,114.86,10.34,113.55,9.24,23.12,10.84,13.40,14.21,10.72,10.72
1128,2016-04-14,51.31,189.55,32.87,33.59,35.03,55.25,25.09,32.30,26.05,62.13,125.12,124.03,16.18,12.64,36.44,37.52,26.41,46.80,35.31,55.94,33.12,24.09,69.77,113.68,10.26,113.21,9.23,23.10,10.83,13.36,14.20,10.71,10.71
1129,2016-04-13,51.43,189.82,32.90,33.64,35.10,55.61,25.24,32.24,26.27,61.88,125.83,123.43,16.22,12.68,36.49,37.67,26.38,46.72,35.42,56.12,33.36,24.72,70.27,115.05,10.26,113.14,9.25,23.15,10.85,13.42,14.19,10.71,10.72
1130,2016-04-12,51.15,188.82,32.76,33.42,34.88,55.31,25.12,32.05,26.16,61.65,123.82,123.37,16.08,12.55,36.17,37.42,26.27,46.61,35.29,56.06,32.71,24.70,69.46,114.05,10.30,112.92,9.24,23.15,10.84,13.41,14.19,10.71,10.72
1131,2016-04-11,51.16,188.67,32.68,33.42,34.76,55.55,25.19,32.03,26.06,61.29,123.26,124.01,16.16,12.60,36.32,37.56,26.51,47.09,35.35,56.39,32.78,24.98,70.39,114.47,10.26,113.25,9.26,23.17,10.85,13.45,14.20,10.72,10.72
1132,2016-04-10,51.15,188.60,32.68,33.41,34.82,55.56,25.22,32.08,26.27,61.65,124.39,122.73,16.10,12.57,36.25,37.44,26.40,46.69,35.33,55.87,32.82,24.78,68.17,111.67,10.18,113.34,9.25,23.15,10.84,13.42,14.20,10.71,10.71
1133,2016-04-09,51.17,188.49,32.66,33.48,34.91,55.89,25.37,32.03,26.13,61.40,124.54,124.45,16.08,12.53,36.22,37.52,26.48,46.87,35.24,55.77,32.66,24.94,67.89,111.50,10.32,113.40,9.24,23.13,10.83,13.43,14.20,10.72,10.71
1134,2016-04-08,51.16,188.57,32.72,33.43,34.89,55.69,25.26,32.00,26.31,61.36,124.59,125.46,16.17,12.62,36.47,37.70,26.47,47.01,35.35,55.77,33.02,25.06,67.87,112.04,10.34,113.36,9.27,23.13,10.83,13.45,14.20,10.72,10.71
1135,2016-04-07,51.12,188.44,32.71,33.42,34.90,55.67,25.28,32.00,26.43,61.49,124.15,125.06,16.10,12.56,36.37,37.61,26.49,46.93,35.21,55.49,32.77,24.98,67.21,110.46,10.26,113.42,9.27,23.14,10.84,13.45,14.20,10.72,10.71
1136,2016-04-06,50.96,187.84,32.60,33.33,34.81,55.50,25.21,31.85,26.20,61.21,122.89,126.30,16.01,12.48,36.13,37.44,26.33,46.89,34.84,55.10,32.72,24.98,66.84,112.97,10.38,113.56,9.28,23.21,10.86,13.50,14.21,10.73,10.72
1137,2016-04-05,50.93,187.74,32.57,33.33,34.77,55.39,25.17,31.80,26.24,61.08,124.24,124.53,16.00,12.49,36.25,37.33,26.34,46.62,34.78,55.17,32.70,24.69,66.04,109.88,10.30,113.37,9.25,23.11,10.83,13.43,14.20,10.73,10.71
1138,2016-04-04,50.70,186.98,32.44,33.12,34.69,55.09,25.06,31.73,26.45,60.93,123.42,123.02,16.11,12.56,36.52,37.59,26.65,47.05,35.35,55.87,32.78,24.79,67.58,109.79,10.24,113.45,9.28,23.17,10.85,13.45,14.21,10.73,10.71
1139,2016-04-03,50.44,185.85,32.20,32.93,34.43,54.99,24.94,31.50,26.50,60.54,123.78,120.99,16.08,12.52,36.47,37.58,26.83,47.32,35.74,56.45,32.63,25.07,68.57,112.22,10.22,113.52,9.32,23.17,10.85,13.43,14.22,10.75,10.71
1140,2016-04-02,50.62,186.38,32.25,33.10,34.61,55.31,25.06,31.51,26.45,60.28,123.84,123.71,16.18,12.61,36.62,37.92,26.86,47.17,36.03,56.92,32.38,24.93,68.68,112.15,10.36,113.80,9.31,23.18,10.85,13.43,14.24,10.75,10.71
1141,2016-04-01,50.62,186.40,32.26,33.08,34.57,55.33,25.06,31.60,26.24,60.08,123.73,125.89,16.31,12.71,36.87,38.10,27.02,47.25,36.32,56.86,32.92,25.43,68.39,112.66,10.36,114.68,9.36,23.19,10.86,13.44,14.26,10.75,10.71
